CNES;Estabelecimento de Saúde;Total de doses Aplicadas Bivalentes
2628058; UNIDADE BASICA DE SAUDE CAROLINO BARBOSA;1211
2745658; CENTRO DE SAUDE III SALES OLIVEIRA;1211
9605088; USF KRAHE VIAMAO;1211
2806592; UNIDADE DE SAUDE DA FAMILIA CALADINHO;1210
2321777; UNIDADE DE SAUDE DA FAMILIA JOSE GOMES FILHO;1210
2748614; USF ARISTIDES RODRIGUES PIRASSUNUNGA;1210
4057627; UBSF CENTRO;1210
2229897; ESF CRUZEIRO;1210
2614251; CENTRO DE SAUDE DA MULHER E DA CRIANCA CESMUC;1209
2610469; POSTO DE SAUDE HERMENEGILDA PAULINO DE SOUSA;1209
2722380; CENTRO DE PARTO MARIA VICENCIA LIMA DE LIRA;1209
3603; US EUNICE BARBOSA DE OLIVEIRA;1209
2099829; UNIDADE BASICA DE SAUDE MARIETA LOBO PEREIRA;1209
6672612; UBS 09 ALVARO PEGORARO SANTANA BIRIGUI;1209
2492504; UNIDADE DE SAUDE DA FAMILIA ASR SE 75;1208
2770296; UNIDADE BASICA DE SAUDE DE JEQUITIBA;1208
2202247; UBS DR JOSE ATAIDE DO NASCIMENTO;1207
2586215; UNIDADE BASICA DE SAUDE SAO SILVESTRE;1207
7072279; UNIDADE SAUDE DA FAMILIA MUNDO NOVO ARMINDO CAPELETTI;1207
2246988; HOSPITAL SAO VICENTE DE PAULO;1207
2702991; HOSPITAL DR JOAO SECUNDINO DE SOUZA;1206
35289; PSF CACHOEIRA JUCA;1206
6974589; PSF JOSEFA TEIXEIRA VILELA;1206
2824876; PENITENCIARIA JOAO BATISTA DE SANTANA DE RIOLANDIA;1206
2445115; US BAIRRO OPERARIO;1205
2582651; CENTRO DE SAUDE NIS I VERE;1205
2224070; UNIDADE BASICA DE SAUDE ZONA SUL;1205
2373440; CENTRO DE SAUDE GOV GONZAGA MOTA;1204
2494558; UNIDADE DE SAUDE DA FAMILIA RONALDO ARAGAO;1203
2015447; USF DRA LUIZA DO CARMO RIBEIRO FERNANDES;1203
2214202; UBS DE PEDRALVA;1203
3182231; UBS PARQUE INTERNACIONAL;1203
2039494; CENTRO DE SAUDE III DE CLEMENTINA;1203
2571803; C S DE CAPITAO LEONIDAS MARQUES;1203
3816796; UNIDADE DE SAUDE MARIA ETELVINA PINHEIRO DE OLIVEIRA;1202
2456915; UNIDADE MISTA ITAQUI BACANGA;1202
2208725; UNIDADE MISTA DE SAUDE MARIA EDITH VIEIRA ROSA;1202
7523491; UBSF BOM JESUS;1202
2066556; UBS VILA RIBEIRO;1202
7724489; CENTRO DE DETENCAO PROVISORIA DE CERQUEIRA CESAR;1202
3495906; UBS BETEL JANAINA COELHO CIPOLLI DO NASCIMENTO;1202
2408791; UBS PITIMBU;1201
6865321; CENTRO DE SAUDE SANTA ROSA;1201
5544556; UBS LUIS FACHIN IPIGUA;1201
2734621; NIS I DE JUSSARA;1201
2238357; UNIDADE BASICA DE SAUDE CENTRO;1201
2330237; UNIDADE BASICA DE SAUDE DE ALDEIA FATIMA LAGUINHO;1200
2562901; CENTRO DE SAUDE SANTO ANTONIO;1200
2153912; UBS DE BOM REPOUSO;1200
3796310; SMS CMS VILA CANOAS AP 21;1200
2035855; PR S DA FAMILIA UNIDADE DE SAUDE ADALBERTO ROCHA GUAREI;1200
9119310; UBS IRMA PADOVANI CAMARGO;1200
2754347; NIS II JARDIM SAO JORGE;1200
3008339; CENTRO DE PROGRESSAO PENITENCIARIA PROF ATALIBA NOGUEIRA;1199
7700334; PENITENCIARIA DE TAQUARITUBA;1199
2306174; UNIDADE BASICA DE SAUDE AROLDO SCHULZ;1199
2253631; AMBULATORIO DA FACULDADE DE MEDICINA UFPEL;1199
2703998; CENTRO DE SAUDE PRESIDENTE CASTELO BRANCO;1198
3507955; UBSF MARIA LENICE ALEXANDRE TENORIO;1198
2024772; SANTA CASA DE MISERICORDIA SAO JOSE;1198
2088452; CS DE PAULO DE FARIA;1198
2261243; CENTRO DE ATENCAO INTEGRAL A SAUDE CAIS;1198
3080021; SESAU USF DR EMILIO GARBELOTI NETO TARUMA;1198
2212447; UBS MARIO PISTELLI INCONFIDENTES;1197
2153130; UBS BARREIRA DO TRIUNFO PSF;1197
2153343; UBS PROGRESSO PSF;1197
7310323; UNIDADE BASICA DE SAUDE ALOISIO AUGUSTO DE RESENDE;1197
2754878; AMBULATORIO DE ESPECIALIDADES DR ANTONIO TEDESCO;1197
5102073; USF CENTRO;1196
2014440; USF S 12;1195
6735193; USF DR JAIME LIMA;1195
5852285; PSF IDEAL;1195
2120046; UNIDADE DE SAUDE DA FAMILIA SANTO ANTONIO;1194
3834255; UBS ARY SOUSA BONATTI PSF SAUDE EM CASA SAUDE;1194
7894554; SMS CF ISABELA SEVERO DA SILVA AP 52;1194
2084821; UNIDADE BASICA DE SAUDE JIP SAO VICENTE;1194
7235135; ESPACO MAMAE CRIANCA;1194
5465877; SMS CMS NOVO PALMARES AP 40;1193
8016399; PENITENCIARIA OSIRIS SOUZA E SILVA DE GETULINA;1193
2253194; UBS PAM FRAGATA;1193
2591510; UNIDADE DE SAUDE DA FAMILIA MARCOS FREIRE;1193
2569590; ESF PARQUE DO LAGO DR LUCILO DE FREITAS MACEDO;1193
7958021; UBS QUINTAS;1192
2384442; CENTRO DE SAUDE;1192
6410197; UNIDADE MUNICIPAL DE ATENCAO A MULHER E A CRIANCA;1192
12807; UBS SANTA BARBARA;1192
2059037; USF SAO PEDRO;1192
7919638; ESF DIVISA JOSE PAULO DA SILVA;1192
2368846; PSF HAMILTOM AZEVEDO;1191
2408759; USF ROCAS;1191
2242125; CENTRO DE SAUDE DAILY BUSS CECCONI;1191
2802171; UNIDADE DE SAUDE DA FAMILIA DOMINGOS FERREIRA DOS SANTOS;1190
2604310; USF PAIAGUAS;1190
2037270; CENTRO DE SAUDE SANTOS DUMONT;1189
2782715; UNIDADE BASICA DE SAUDE DA VILA RIBEIRO;1189
2044021; CS DE ADOLFO;1188
3646866; POSTO DE SAUDE CENTRAL;1188
6848664; CLINICA DA FAMILIA MARIA QUINTINA FARIA DO VALE;1188
2475634; CENTRO DE SAUDE DE SAO TOME MANOEL GUEDES DA FONSECA;1187
2100142; POLICLINICA GALBA MIRANDA CHAVES;1187
2025841; UBS BONSUCESSO AVARE;1187
3806367; PSF 09 13 CENTENARIO EUCLIDES DEANTONI;1187
2774097; POSTO DE SAUDE RODOLF KEMPH ROLANDIA;1187
2663589; CENTRO DE SAUDE LUAR;1187
7546092; UBS PEDRO DE PAULA RAMOS;1187
2313405; UNIDADE BASICA DE SAUDE DE MOIRABA;1186
2520184; SECRETARIA MUNICIPAL DE SAUDE DE SFC;1186
2269562; SMS CMS DR MARIO RODRIGUES CID AP 52;1186
2746336; UNIDADE MISTA LEONCIO DO NASCIMENTO DE SERRA AZUL;1186
2651467; UNIDADE DE SAUDE FAMILIA I;1186
2147564; UBS WALTER FERNANDES PSF CENTRAL;1185
3784959; SMS CMS JOAO CANDIDO AP 31;1185
3007057; CENTRO DE PROGRESSAO PENITENCIARIA CPP VALPARAISO;1185
2485605; UNIDADE BASICA DE SAUDE DA FAMILIA DO BNH DE BAIXO;1184
2067390; PSF 14 SANTA CRUZ URBANO BEZANA;1184
9010300; UNIDADE BASICA DE SAUDE DR JORGE HIRODI ORITA;1184
2491087; UNIDADE BASICA DE SAUDE CENTRAL DR VAGNER MARCOLIN TRAUTWEIN;1184
2757141; UNIDADE DE SAUDE DA FAMILIA VILA HARO;1184
2140322; CENTRO DE SAUDE ROSA BASILIO;1183
2737280; UNIDADE DE SAUDE JOAQUIM LOPES GUTIERREZ;1183
2251418; UNIDADE SANITARIA DE ARROIO DO MEIO;1183
2374919; CENTRO DE SAUDE DE SANTO ANTONIO;1182
6375294; UP ITAITINGA II;1181
2363887; PSF II CENTRO DE SAUDE DE CAJA;1181
2173344; UBS ESF BONFIM;1181
2499487; ESF DE NOVA CARAPINA I;1181
2305658; UNIDADE DE SAUDE CENTRAL;1181
2382199; CENTRO DE SAUDE DR VANIO DE MELO DE FIRMINOPOLIS;1181
2467445; USF DA PIACAVEIRA I E II;1180
6923720; CENTRO DE SAUDE;1180
9390693; UNIDADE DE SAUDE DA FAMILIA JARDIM ATENAS BISPO DOM MOREIRA;1180
2152266; UBSF MORADA NOVA;1179
2273438; HOSPITAL CENTRAL DA POLICIA MILITAR DO ESTADO DO RIO DE JANE;1179
6028748; MAE MOGIANA;1179
2513862; UNIDADE BASICA DE SAUDE FAZENDA I;1179
2260425; UNIDADE BASICA DE SAUDE DE JOIA;1179
2439522; UBS RAUL CASTILHO;1178
2717646; UBS PIRAJA I;1177
4020154; CENTRO DE SAUDE DE CANAPI;1177
3384314; UNIDADE SAUDE DA FAMILIA PARQUE PETROPOLIS;1177
2140675; UBS JOAO BOSCO QUITA RIBEIRO BELO ORIENTE;1177
7638310; UNIDADE BASICA DE SAUDE JOSE MARIANO PEREIRA PSF V;1176
6779921; VESPASIANO UNIDADE BASICA DE SAUDE SERRA DOURADA;1176
2075040; PM 11 PARQUE GRAMADO;1176
9353925; UNIDADE DE SAUDE DA FAMILIA VILA ATLANTICA;1176
668966; UNIDADE BASICA DE SAUDE VII;1176
2011573; CENTRO DE SAUDE JOSEFA TITARA DO CARMO;1175
3741117; UBS DR ADELINO COSTA DOREA;1175
2073625; USF PINHEIRINHO;1175
7420021; USAFA ESMERALDA;1175
2054876; ESF DR SIMEAO ORSI VILA ANGELICA TATUI SP;1175
2378523; CENTRO MUNICIPAL DE SAUDE;1175
2249928; UNIDADE DE SAUDE DA FAMILIA PSF 2 VIVER COM SAUDE;1175
2604507; ESF I JOAO BOSCO TORRES DE MEDEIROS;1174
2209446; CENTRO DE SAUDE DE CATUJI;1174
5285283; SARZEDO UNIDADE BASICA DE SAUDE IMACULADA CONCEICAO;1174
2749467; UNIDADE DE PSF III CENTRO DR EDINEI RODRIGUES ILHA COMPRIDA;1174
2034182; UNIDADE BASICA DE SAUDE CIDINHA LEITE;1174
2774119; POSTO PARIGOT DE SOUZA ROLANDIA;1174
2592355; ESF I PARTEIRA MARCIONILA AVELINO LEITE;1173
2706083; UNIDADE BASICA DE SAUDE VER RODRIGO DA CRUZ FRANCA;1173
7210825; ESF URBANO;1172
2313731; CENTRO DE SAUDE DA MULHER;1172
2165848; AMBULATORIO VICENTE SEVERINO SOCORRO;1172
2769948; UNIDADE BASICA DE SAUDE DE BARRA DO RIACHO;1172
7182651; UBS PARQUE NOVA ESPERANCA;1172
2257955; CS SMS GUARANI DAS MISSOES;1172
9342370; UBASF PARQUE ARATANHA;1171
9383778; PSF PERDIZES;1171
2024853; UNIDADE BASICA DE SAUDE DR DANILO A PETROUCIC ESF;1171
2757052; UNIDADE DE SAUDE DA FAMILIA EURIDICE CHAGAS CRUZ;1171
7584245; UNIDADE BASICA DE SAUDE FELIPE FIRMINO DE BRITO;1170
7653980; CSF CAMPO DOS VELHOS;1170
2186357; CENTRO DE SAUDE CENTRAL DE SANTA HELENA DE MINAS;1170
2064103; UBS DR ALLY ALAHMAR DE BARRETOS;1170
2052024; UBS 03 SAO JUDAS TADEU ITU;1170
2502313; UNIDADE BASICA DE SAUDE ADHEMAR VIEIRA DE ARAUJO;1170
9868275; UBS ROGERIA PEREIRA DOS SANTOS;1170
2589699; UNIDADE BASICA DE SAUDE JARDIM BOA ESPERANCA;1170
8002800; UNIDADE DE SAUDE DA FAMILIA DO MARACANA;1169
2193434; CENTRO DE SAUDE MARIA DE LOURDES GUIMARAES;1169
12149; UNIDADE BASICA DE SAUDE SANTO ANDRE;1168
2099586; UNIDADE BASICA DE SAUDE CAJURI;1167
2090864; UBS DE JAMBEIRO JOCELINA MEIRELES;1167
2792206; UBS VALE DO SOL;1167
6332420; UBS BARRAGEM;1167
2326361; UBS ILHA GRANDE SANTA IZABEL;1166
9003908; UNIDADE BASICA DE SAUDE FRANCISCA LUCIA DE QUEIROZ SOUZA;1166
2103885; PSF DIVINOLANDIA DE MINAS;1166
9004564; UNIDADE DE SAUDE DILMAR DALEFFE COPACABANA;1166
2683385; UNIDADE BASICA DE SAUDE CARLOS RIBEIRO DE MACEDO;1166
6603629; UNIDADE DE SAUDE CRISTAL;1166
3141039; ESTRATEGIA DA SAUDE DA FAMILIA RAIZAMA ESF 06;1166
2778408; PS DR JOSE DO REGO LAGES;1165
2179091; CENTRO DE SAUDE PIRAPETINGA;1165
7682603; USF VERANICE COSTA TATINO V SANTANA ITAPETININGA;1165
3045617; CSF CAMPO BELO LIMEIRA;1165
3866335; USF ARISTIDES D AVILA;1165
2368013; UBAS ARGEU BATISTA RANGEL;1164
8005214; UNIDADE BASICA DE SAUDE DA FAMILIA SAO JOSE;1164
2523809; CLINICA DE ESPECIALIDADES DE ANTONIO RAMALHO;1164
7155409; USF SANTANA ARRAIAL DANGOLA;1164
2087499; UNIDADE BASICA DE SAUDE JARDIM NOVO MUNDO;1164
2690357; PROGRAMA SAUDE DA FAMILIA ITA;1164
2701065; UNIDADE BASICA DE SAUDE DE MAQUINE SEDE;1164
2454637; UNIDADE BASICA DE SAUDE CURURUPU I E II;1163
2452219; E S F DO BAIRRO PARQUE PIAUI 51;1163
2552019; CENTRO DE SAUDE DE QUIXERE;1163
9938478; UBSF VILA DO POSTO II;1163
2047845; UBS IPE II;1163
2683229; UNIDADE DE SAUDE DA FAMILIA ADAM POLAN;1163
6289096; UNIDADE BASICA DE SAUDE COHAB FEITORIA ESF;1163
9973044; UNIDADE BASICA DE SAUDE CALUNDU;1162
2260085; SALA DE IMUNIZACAO;1162
4041577; UBS ESPLANADA;1161
4048520; PRESIDIO II DE ITIRAPINA JOAO BATISTA DE ARRUDA SAMPAIO;1161
5069718; U S SEBASTIANA DE SOUZA BATISTA VILA SUSI;1161
19585; CS CARIANOS;1161
9323775; UNIDADE BASICA DE SAUDE VILA IRENE;1161
2744511; UNIDADE BASICA DE SAUDE OLENKA MACELLARO THOME VIEIRA;1160
2007967; UNIDADE MISTA SENADOR RUI PALMEIRA;1160
2794675; CENTRO DE ESPECIALIDADES DE CARMO DE MINAS;1160
2270293; SMS CMS RAUL BARROSO AP 52;1159
2718987; UBS NELSON POZZANI FILHO VILA VARELA;1159
2587831; UNIDADE DE SAUDE CENTRO UBS CENTRO;1158
7771479; UBS 11 SAMAMBAIA;1158
2368153; CENTRO DE SAUDE VALE DO GURGUEIA;1157
2545799; CENTRO DE SAUDE DR PAULO GARCEZ;1157
2790319; CENTRO DE SAUDE III DE TORRINHA;1157
2438399; USF VALE DO PEDREGAL;1157
2364379; UNIDADE BASICA DE SAUDE NOSSA SENHORA DA CONCEICAO;1156
2363968; UBSF CAMPO GRANDE;1156
7172303; POLICLINICA MUNICIPAL DE MOGEIRO;1156
2528894; UAPS MONTEIRO DE MORAES;1155
2796422; POSTO SAUDE DR JEREMIAS ZERBINI;1155
9016848; UNIDADE DE SAUDE VIA COLEGIO;1155
2731614; CENTRO DE SAUDE CELSO NOGUEIRA DA SILVA;1155
3011577; UNIDADE BASICA DE SAUDE PARQUE TRINDADE;1155
6411673; UBASF JEREMIAS ANGELIM;1154
6530826; UNIDADE DE SAUDE DA FAMILIA ERNESTO JOSE DE OLIVEIRA;1154
7770278; WYETH INDUSTRIA FARMACEUTICA LTDA;1154
2059096; UBS MARIA APARECIDA TEIXEIRA;1154
6183077; UNIDADE DE SAUDE CANAA;1154
2229870; ESF DR PEDRO ERNESTO L MENEZES CAIC;1154
52221; UNIDADE BASICA DE SAUDE DE CINTURAO VERDE;1153
6824269; UNIDADE BASICA DE SAUDE DE JANUA COELI;1153
3184617; UNIDADE MISTA DE SAUDE DE TIRADENTES;1153
2237040; UNIDADE DE SAUDE DA FAMILIA III CENTRAL;1153
2376938; UNIDADE BASICA DE SAUDE DE SONORA;1153
7374410; USF BAIXA VERDE PILAR;1152
2498537; UNIDADE DE SAUDE DA FAMILIA SEDE I;1152
5973163; UNIDADE BASICA DE SAUDE DR RANULPHO NOGUEIRA DA SILVA;1152
2511495; UBSF MORRO DO MEIO;1152
4068580; USF ITAPUA VIAMAO;1152
2289792; CENTRO DE ESPECIALIDADE DE JAPUIBA;1151
2604248; USF CAMPO VELHO;1151
2464896; CENTRO DE SAUDE TIAGO MARQUES;1150
3464083; US DARIO PAIVA SAO GERALDO;1150
5731968; UNIDADE DE SAUDE DA FAMILIA JOAO BOSCO LELLIS;1150
2418835; UNIDADE DE SAUDE DA FAMILIA E POLICLINICA CALHEIROS;1150
9036423; UBS MARCIA MARIA ANDREATTA;1150
2369826; PSF LAGOA DE SAO FRANCISCO;1149
6923372; UBS 18 CENTRO;1149
2486563; USF DA URBIS VI;1149
6267467; PSF GRAO PARA;1149
24589; UBSF AGUA LIMPA JOSE RIBEIRO DE SOUZA JUNIOR;1149
2042592; PM 09 CARIOBINHA;1149
9522085; UBS PARQUE OURO BRANCO;1149
7504527; UNIDADE BASICA DE SAUDE SEDE I;1148
6416802; USF ARNON BARBOSA DA SILVA CENTRO SERRA;1148
2121522; PSF CASA DE SAUDE D MARIA TOSTA;1148
6857493; P S F GOIANA;1148
5377099; ESF CENTRO;1148
2161761; UBS DR BRUZZI;1147
6145337; UBS 15 POTIGUARA ITU;1147
2047454; UNIDADE MISTA DE SAUDE DE SARAPUI;1147
2226030; UBS CENTRAL;1147
2735091; UNIDADE DE SAUDE DA FAMILIA RUBENS ANTONIO BAQUETA FLORESTA;1146
2620979; USF NOVA ALIANCA;1145
2084643; ESF BONFIM;1145
2080680; HOSPITAL DAS CLINICAS LUZIA DE PINHO MELO MOGI DAS CRUZES;1145
9190627; UNIDADE DE SAUDE DA FAMILIA AGENOR DE CAMPOS;1145
2745771; CS IOLANDA FLEURY DE CAMPOS GUEDES NUPORANGA;1145
4057015; EAP VILA INDUSTRIAL;1145
2327643; CENTRO DE SAUDE DE SAO BENEDITO;1144
2119420; HOSPITAL MUNICIPAL SENHORA SANTANA;1144
2119668; UNIDADE DE SAUDE PROF EUTALIA DIAS NEVES DE PALMOPOLIS;1144
2736888; UBS PARQUE SAO PAULO;1144
6482333; CENTRO DE SAUDE FRANCISCO RODRIGUES DE BARROS;1143
2709740; UNID DE SAUDE FARMACEUTICO JOSE EVANGELISTA LAGE G CIMA II;1143
2027755; UBS AUREA OLIVEIRA ARAUJO VILA BRAGA;1143
2790181; CENTRO DE SAUDE II DE CAFELANDIA;1143
29033; UNIDADE DE SAUDE SANTA TEREZINHA;1143
2335042; UBS VILA REAL;1143
2711117; UNIDADE BASICA DE SAUDE MOTOHIDE HIRAISHI MARACANA;1143
2307391; UNIDADE BASICA SAUDE JOSE CARLOS SOBRINHO;1142
6898521; UNIDADE DE SAUDE MARIA CONCEICAO FONSECA PARANHOS 8 DS;1142
2103001; CENTRO DE SAUDE MODESTO CHAGAS;1142
2445638; CS EUGENIO MALACARNE;1142
432628; UBSF JARDIM DA AMIZADE;1142
2093308; CS DE JACI;1142
6805396; UAPSF DR WALDEMAR SCARDAZZI;1142
2150182; ESF LUA I;1141
3310221; UNIDADE DE SAUDE DA FAMILIA FLORIDA MIRIM MONGAGUA;1141
2504251; UBS ARIRIBA;1141
2804360; UBS 1 ENGENHO VELHO FERCAL;1141
2635550; PSF COHAB III;1140
2601494; UBSF ODILON DE SOUZA PEREIRA;1140
2791919; USF DR NESTOR CARDOSO;1140
2573830; POSTO DE SAUDE COHAPAR;1140
2692481; CS CACHOEIRA DO BOM JESUS;1140
2690071; ESF PINHEIRO;1140
2237598; HOSPITAL DIVINA PROVIDENCIA;1140
2307456; UNIDADE BASICA SAUDE LUIS DE PAULO;1139
2369117; UBS ETELVINA MENDES DE SOUSA;1139
2105217; UBS II DR JOSE MAGALHAES MENDONCA;1139
6717462; USF PRIMAVERA;1139
2511487; UBSF AVENTUREIRO I;1139
6536611; POLO BASE DE MIRANDA;1139
163465; UBS NEUSA RAMOS ROSSI;1138
7295588; PENITENCIARIA I DE GUAREI NELSON VIEIRA;1138
3339300; ESF VILA NOVA;1138
5368723; CENTRO DE ESPECIALIDADES E DIAGNOSTICO CED;1137
6290752; SECRETARIA MUNICIPAL DE SAUDE;1137
3057313; FUNASA UNIDADE DE SAUDE DA FAMILIA DE ARACAS;1137
3706370; UBS JARDIM BERTIOGA;1137
5050642; UNIDADE BASICA DE SAUDE DA FAMILIA 4;1137
2583402; CENTRO DE SAUDE NIS I NOVA PRATA DO IGUACU;1136
2257718; USF MARILUZ;1136
2476827; HOSPITAL DELIO DE OLIVEIRA TUPINAMBA;1135
2034301; UBS JARDIM MARINGA ITAPEVA;1135
3021394; UNIDADE BASICA DE SAUDE SAMBAIATUBA SAO VICENTE;1135
2275562; HOSPITAL ALCIDES CARNEIRO;1134
2022273; UBS 1 JOSE POLTRONIERI CENTRO;1134
7096623; ESFSB JARDIM PANCERA;1134
2875853; UBS CENTRO DO IDOSO ADAO BRITO;1134
2153904; UBS DR WILSON TEIXEIRA BERALDO;1133
2275422; AMBULATORIO ESCOLA;1133
2026562; UBS II NELSON SARGI;1133
2116510; SARZEDO UBS ANTONIO AFONSO MAGALHAES;1132
5545080; USF DRA HELOISA MAIA LA ROCCA JAMIL CURY;1132
2050390; USF MORRO SAO BENTO;1132
7679475; CENTRO MUNICIPAL DE SAUDE DE CAFELANDIA;1132
2511576; UBSF PARANAGUAMIRIM;1132
2153505; UBS NOSSA SENHORA APARECIDA;1131
2273551; SMS CMS ALOYSIO AMANCIO DA SILVA AP 53;1131
2053195; UBS 04 ESPERANCA RODRIGUES DE OLIVEIRA COSTA RICA BIRIGUI;1131
2747138; PSF DR LUIZ CARLOS MONTEIRO NOVO RIBEIRAO BONITO;1131
4063910; UNIDADE BASICA DE SAUDE CELESTE CAMPO BOM;1131
2233649; POSTO DE SAUDE SOBRADINHO;1131
7665822; ESTRATEGIA DE SAUDE DA FAMILIA DE CACOAL;1130
6770525; UBS SANTA ALVES MONTEIRO;1130
7048513; UNIDADE BASICA DE SAUDE TIPO II CHAPADA DO NORTE;1130
2730332; UNIDADE BASICA DE SAUDE DR MAURO FEU FILGUEIRAS;1130
2301792; POSTO DE SAUDE BAIRRO MARTELLO;1130
2669110; UBS RAIMUNDO DE BARROS ARAUJO DR DOCA;1129
2380692; UBS UNIDADE BASICA DE SAUDE FRANCISCO ILDEMAR DE CASTRO;1129
2119188; ESF SAO RAIMUNDO I E II;1129
2156792; CENTRO DE SAUDE DR ORLANDO C RIBEIRO DE SANTANA PIRAPAMA;1129
2230941; UNIDADE BASICA DE SAUDE PRIMAVERA NH;1129
2372118; UBS FRANCISCA FATIMA DA ROCHA FREITAS;1128
2715554; USF DE BULANDEIRA;1128
5903793; UNIDADE DE SAUDE DA FAMILIA SEDE I;1128
6775667; SARZEDO UBS MASTERVILLE;1128
2234483; CAIS CHAPADA;1128
2464551; UNIDADE BASICA DE SAUDE DO RIO GRANDE;1127
5869021; UBS JARDIM DAS NACOES COOPHAB DR ERNANI ROSADO;1127
2351552; UNIDADE DE SAUDE DA FAMILIA DR ADEJARDO FRANCISCO DA SILVA;1127
2036479; PAS DR ADALBERTO ANDRADE LOPES JARDIM BELA VISTA;1127
2048809; USF PADILHAS RIVERSUL;1127
2377608; UNIDADE SANITARIA DR AVELINO PASQUAL;1127
2391686; PSF 02 THAIS ZANETTE;1127
2324989; CS MAE FRANCISCA;1126
2605384; UNIDADE MISTA DE SAO JOSE DE CAIANA;1126
2147033; CENTRO DE SAUDE MUNICIPAL GUAPE;1126
3032167; UBSF ACLIMACAO;1126
9950621; USAFA PRINCESA;1126
17639; PS CENTRAL PM ITAPERUCU;1126
6560156; UBS SAO CAETANO;1126
3020401; UNIDADE BASICA DE SAUDE DABARU;1125
2744538; UNIDADE BASICA DE SAUDE PRICUMA;1125
4022130; CENTRO DE SAUDE JURACI PEREIRA DE JESUS;1125
6300219; UBS MARIO ALVES TEIXEIRA;1125
2295695; UNIDADE DE SAUDE ALBA MONTEIRO BERNARDES;1125
7974949; CENTRO DE ESPECIALIDADES SEBASTIAO GUIMARAES TIAO DENTISTA;1125
6872247; SECRETARIA MUNICIPAL DE SAUDE DE EUGENOPOLIS;1124
2465973; UNIDADE DE SAUDE INTERLAGOS I;1124
2270307; SMS CMS MOURAO FILHO AP 52;1124
2495309; CENTRO DE SAUDE 2 DE ABRIL JIPARANA;1123
2033291; UNIDADE BASICA DE SAUDE POMPEBA SAO VICENTE;1123
2593998; UBS PORTO BELO;1123
3881032; ESF CENTRO;1123
5295041; UNIDADE BASICA DE SAUDE BANDEIRANTES;1123
2784661; UNIDADE BASICA DE SAUDE VITALINA GENTIL DOS SANTOS;1122
2709716; UNIDADE DE SAUDE LAURO MARTINS DA COSTA;1122
2099780; POLICLINICA MUNICIPAL MARIA DO CARMO BORDONI RAVAIANO;1122
2053411; UNIDADE PSF VILA TONICO ADOLFO ITARARE SP;1122
7586248; UBS CAMPOS VERDES;1122
7975341; UNIDADE BASICA DE SAUDE MINERIOS;1121
2702878; CENTRO DE SAUDE SANTA BARBARA;1121
9836977; USF ANASTACIO SOARES LIMA;1121
2492903; USF CLEMENCEAU TEIXEIRA;1121
2764334; CENTRO DE SAUDE DE IPANEMA;1121
2465876; UNIDADE DE SAUDE AVISO ETELVINA LOUREIRO SILVERIO;1121
3413403; UBS SAO RAFAEL;1121
2231204; USF PLANALTO VIAMAO;1121
724203; CENTRO DE SAUDE DA ALEMANHA;1120
2660326; CENTRO MUNICIPAL DE SAUDE PREFEITO ANTONIO SELSO BORTOLINI;1120
2818477; POSTO DE SAUDE ARTUR SCHMIDT;1120
2382210; CENTRO DE SAUDE UNIDADE BASICA CENTRAL DE JANDAIA;1120
2136082; UBS ELY PEREIRA;1119
9961453; CENTRAL MUNICIPAL DE REDE DE FRIO IMUNIZACAO;1119
3431495; UBSF DR JAIME COPSTEIN;1119
2005913; UNIDADE DE SAUDE DO PROGRAMA DA FAMILIA JOAO SAMPAIO 4 DS;1118
2072742; UBS CRUZEIRO ELCIO MONTE;1118
2731584; UAPS SIDNEI GUSMAO DE ANDRADE;1118
2700492; UNIDADE SAUDE DA FAMILIA RONDONIA NH;1118
2744554; UNIDADE BASICA DE SAUDE IONE SANTIAGO;1117
2766655; HOSPITAL DE FRANCISCO AYRES;1117
5480132; USF PERPETUO SOCORRO;1117
2120577; MATEUS LEME CENTRO DE SAUDE RETA GRANDE;1117
2253070; UBS SITIO FLORESTA;1117
55468; USF PEDRA DO SINO;1116
4022394; UNIDADE BASICA DE SAUDE DA FAMILIA ANTONIO CARLOS MAGALHAES;1116
7445415; UBS EVANDRO DOS REIS LIMA;1116
12114; UNIDADE BASICA DE SAUDE BAIRRO DA PENHA GILSON SANTOS;1116
2709732; PSF GABIROBA DE BAIXO;1115
2030683; UBS DR PASCOAL BRANDO JD ROSAS E S PINHAL SP;1115
5494117; ESF ALTO DA BELA VISTA;1115
478024; UBS LUZ DA ESPERANCA;1115
2511703; UBSF VILA NOVA;1115
2380536; CENTRO DE SAUDE JOAQUIM MARTINS LOPES;1114
2341182; UNIDADE BASICA DO PSF SUL;1114
2754320; NIS II JARDIM MORUMBI;1114
4056981; ESFSB JARDIM PANORAMA;1114
4004388; UBS MARIA IDA MENTONI;1113
2744465; UNIDADE BASICA DE SAUDE ASA BRANCA;1113
722510; CENTRAL DE IMUNIZACAO DE ALAGOINHAS;1113
2153157; UBS BORBOLETA;1113
5967805; US SEBASTIANA FRANCISCA DE SOUZA SERNAMBY;1113
2587394; ESTRATEGIA DE SAUDE DA FAMILIA CENTRAL;1113
2011816; USF NOVA ESPERANCA;1112
3010775; UBS SAO MIGUEL;1112
9645292; USF DO JARDIM VALERIA III;1112
5931517; ESF NOVA CALIFORNIA;1112
13692; UNIDADE DE SAUDE CONCEICAO MARIA DE ANDRADE;1112
