CNES;Estabelecimento de Saúde;Total de Doses Aplicadas Monovalente;1ª Dose;2ª Dose;3ª Dose;Dose Reforço;1° Dose Reforço;2° Dose Reforço;3° Dose Reforço;Dose Adicional;Dose Única
2446774; UNIDADE DE SAUDE DE APIACA;18524;6564;5980;10;4432;13;1167;27;63;268
2746441; UBS MIGUEL MIRIZOLA;33918;6559;10993;245;10635;932;4480;0;13;61
5654009; UNIDADE DE SAUDE DA FAMILIA DA SEDE I;14616;6559;4373;27;2609;0;802;1;241;4
3101150; UBSF DOM GREGORIO;15513;6558;4508;6;2842;2;1578;7;12;0
2313707; POSTO SAUDE DA FAMILIA VILA FORQUILHA;13873;6555;4962;9;1883;37;214;0;10;203
2017067; USF CLINICA DA FAMILIA DR RAIMUNDO FRANCO DE SA;33437;6551;14932;10434;1474;0;1;0;45;0
2673169; NUCLEO DE SAUDE SAO JOAO;20476;6551;6512;72;5267;76;1670;14;6;308
6769; USF ALTO DE COUTOS;7596;6550;778;2;159;0;103;4;0;0
2013843; USF THEODOMIRO GARRIDO;20134;6549;5822;6783;844;99;30;0;7;0
2408147; USF MONTE LIBANO;17228;6548;5211;49;3276;139;1401;188;180;236
2479435; CENTRO DE SAUDE DA FAMILIA DR MANOEL CARNEIRO DE FRANCA;19376;6546;5037;125;3410;227;3581;24;272;154
2546876; UNIDADE DE SAUDE DA FAMILIA DE PAUL;11778;6545;2430;7;1663;100;1008;14;3;8
2639033; HOSPITAL MUNICIPAL NOSSA SENHORA DAS NEVES;18948;6544;5954;372;4127;3;1804;61;1;82
2321157; ESTRATEGIA SAUDE DA FAMILIA MARIA BATISTA MARQUES;21086;6543;6373;406;5046;20;2472;1;102;123
2407876; CENTRO DE SAUDE MANOEL MOREIRA DA SILVA;19101;6541;6120;112;3902;233;1664;310;29;190
2543060; US MAJOR VIEIRA;15646;6540;5908;0;2280;0;419;3;214;282
9649301; POLICLINICA SAUDE DA FAMILIA MANOEL GARRETO DE SOUSA;11442;6539;3910;13;739;23;98;0;0;120
7800533; ESF II DE ICEM;20361;6538;6402;10;5193;71;1881;0;26;240
2644282; UNIDADE DE SAUDE DA FAMILIA JOAQUIM ANTONIO;17732;6537;5803;21;3653;131;1439;3;9;136
2286912; UNIDADE PRE HOSPITALAR DE MORRO DO COCO;15712;6537;5438;5;2632;7;1093;0;0;0
2258021; ESF 3 SAO MIGUEL DAS MISSOES DAS MISSOES;19146;6535;6140;19;4298;1;1899;11;62;181
2050390; USF MORRO SAO BENTO;13972;6532;4486;0;1575;79;1270;0;27;3
2722313; UNIDADE ADELIA ABREU VILAR;24938;6528;8192;47;7963;109;1690;4;214;191
2125994; UBS WILSON OLIVEIRA ANTUNES CACHOEIRA;21254;6528;6353;143;5439;155;2396;6;28;206
3034410; UBS VILA ISABEL ROSANA CECATO LAHR;20914;6527;5037;67;3245;199;5801;2;20;16
5479584; UBS ROSA DOS VENTOS;16346;6525;5784;0;2253;4;830;666;236;48
2468948; UBS PEDRO TAVARES SOBRINHO;16868;6522;5925;8;3185;43;937;0;6;242
2769832; UNIDADE SAUDE DA FAMILIA DE MAMBAI;15173;6522;5702;0;2174;0;492;0;14;269
2673037; UBS TRES LAGOAS;15144;6520;5688;8;2056;21;616;4;2;229
2758040; UNIDADE MISTA DE SAUDE DE PEDRA LAVRADA;19880;6518;6206;67;3567;196;2120;3;1079;124
2655640; CENTRO DE SAUDE PROGRAMA SAUDE DA FAMILIA I;15716;6516;5640;0;2597;1;697;31;4;230
2477300; CLINICA DE SAUDE RAIMUNDA RIBEIRO DOS SANTOS DONA CACULA;19207;6515;6017;177;4118;44;2252;3;7;74
2743108; CENTRO MUNICIPAL DE SAUDE SEDE;17430;6513;6150;117;3202;12;845;1;453;137
2754541; NIS II STA ISABEL DO IVAI;18407;6511;6224;22;3771;13;1598;3;66;199
2749491; UBS DR MANOEL PEREZ BAZAN MIRACATU;17200;6508;6017;3;3362;60;1147;0;30;73
2296098; UNIDADE MOVEL DE SAUDE DE SAO JOAO DA BARRA;12226;6508;4753;0;856;0;63;0;45;1
2512017; UBSF EDLA JORDAN;18855;6507;6127;1;3810;19;2345;9;36;1
2214733; PRONTO ATENDIMENTO MUNICIPAL DA POLICLINICA CENTRAL;10007;6507;3500;0;0;0;0;0;0;0
2194708; PSF DR JOSE CARLOS RODRIGUES DA SILVA;14628;6504;5770;35;1791;115;112;1;43;257
2718952; ESF JARDIM JOSELY;16639;6504;5489;12;3293;108;692;0;7;534
2223627; POSTO DE SAUDE DA FAMILIA RIO DOS SINOS;18461;6503;5959;11;4227;1;1535;1;39;185
9235175; UBS SEDE;16313;6501;4787;26;3313;23;1257;173;124;109
2378744; UNIDADE SANITARIA PRINCIPAL PS;18511;6498;6260;25;3972;41;1453;0;26;236
6607063; UBS PREFEITO OCTAVIANO RIBEIRO NARDY;19863;6497;6378;104;4633;0;1755;3;148;345
149446; CENTRO DE SAUDE CIDADE NOVA;13732;6496;4784;39;2043;61;305;4;0;0
2142244; UNIDADE BASICA DE SAUDE CUSTODIO TAVARES DE REZENDE;19764;6495;6018;16;3104;0;2097;7;1784;243
2032007; CENTRO DE SAUDE DR PLINIO ALBERS DE GALIA;21461;6493;6380;52;5484;189;2693;2;21;147
6495311; SECRETARIA MUNICIPAL DE SAUDE DE ITIQUIRA;17653;6492;6150;0;3614;0;1087;0;16;294
2523256; PSF DA SEDE;18828;6485;5929;80;4171;38;1984;0;29;112
5598435; SMS CMS TIA ALICE AP 32;21981;6484;5907;12;5681;16;3501;11;59;310
2051680; UBS CHICO MENDES;28451;6481;8375;36;9011;176;4287;9;29;47
2387344; SECRETARIA MUNICIPAL DE SAUDE DE CANARANA;11560;6481;2958;9;1559;0;432;4;9;108
2744449; UNIDADE BASICA DE SAUDE ENF VANDERLY NASCIMENTO DE SOUZA;14719;6480;6076;36;1811;0;238;71;7;0
2050722; UBS NOE FRANCO DE CAMPOS;21417;6479;10774;0;3440;28;126;0;5;565
2238403; UNIDADE BASICA DE SAUDE;18106;6476;6353;7;4116;30;902;6;12;204
2719681; CENTRO DE SAUDE JULIA FERREIRA;18539;6476;5959;26;4004;0;1746;5;2;321
2754290; NIS II GUAIRACA;20164;6475;6385;238;4389;34;2180;17;178;268
7504527; UNIDADE BASICA DE SAUDE SEDE I;31463;6475;6018;236;12095;0;6160;40;228;211
2368196; CENTRO DE SAUDE ESTEVAO ALVES DO VALE;19166;6471;6034;162;3608;92;2059;35;610;95
2103885; PSF DIVINOLANDIA DE MINAS;19210;6464;6000;71;866;204;2024;1;3452;128
2380692; UBS UNIDADE BASICA DE SAUDE FRANCISCO ILDEMAR DE CASTRO;19203;6463;6034;75;4325;16;1860;291;7;132
2537702; CENTRO DE SAUDE DA FAMILIA OESTE;9643;6458;1098;36;1103;2;564;0;2;380
7723628; DISTRITO SANITARIO ESPECIAL INDIGENA MEDIO PURUS;15820;6452;5323;19;3325;40;615;35;8;3
2047845; UBS IPE II;19117;6451;5646;0;4621;36;2195;2;60;106
5434483; ESF JOAO JOSE TEODORO BADY BASSITT;15432;6449;5806;15;2701;35;277;0;9;140
17639; PS CENTRAL PM ITAPERUCU;21274;6445;6166;3;3970;447;1457;0;1913;873
9858652; UNIDADE BASICA DE SAUDE ESTADOS;16098;6445;6140;60;1692;50;1262;5;318;126
2379945; UNIDADE SANITARIA DE OURO;18136;6444;6169;6;3824;6;1324;0;121;242
2390051; CENTRO DE SAUDE DR ANGELO BRITTO;15630;6443;5196;3;2884;0;980;2;68;54
2409216; USF SANTAREM;16987;6442;5261;45;3206;37;1029;424;375;168
2321211; USF II OZORIO QUEIROGA DE ASSIS;19876;6441;6039;208;4617;92;2333;1;45;100
2565811; POSTO DE SAUDE DO CENTRO;31000;6439;8116;28;12423;11;3604;1;346;32
2592991; POSTO DE SAUDE DE CASSERENGUE;17760;6438;6033;176;3675;70;1216;1;3;148
2377209; UNIDADE SANITARIA SANTA TEREZINHA;15985;6435;6191;3;2623;0;398;3;8;324
7016646; UNIDADE DE ATENCAO PRIMARIA A SAUDE VER WALTER TAVARES BAHIA;18938;6435;5935;43;4475;152;1751;2;21;124
2070839; UBS ALTO CAFEZAL;35365;6434;9727;28;13280;210;5531;0;78;77
2689987; UNIDADE DE SAUDE DE BOMBAS;19815;6434;7587;38;2122;24;934;170;2291;215
27014; SANTA CASA DE BELO HORIZONTE;11735;6429;4840;0;0;0;0;0;466;0
2225484; UNIDADE BASICA DE SAUDE SALVADOR DO SUL;18081;6428;6104;25;3996;59;1237;3;24;205
2514028; UNIDADE BASICA DE SAUDE SAO VICENTE;14643;6427;5145;192;1997;38;613;0;21;210
2331411; ESTRATEGIA SAUDE DA FAMIL S M URUARA;14216;6424;4868;143;1995;16;684;63;7;16
2241587; ESF CENTRO;19905;6423;6188;40;4736;35;2302;0;43;138
2033283; UNIDADE BASICA DE SAUDE TANCREDO NEVES SAO VICENTE;18425;6423;5567;2;4220;136;1921;0;16;140
2055058; USF SAO MANOEL;14142;6423;4639;34;1689;144;1175;0;33;5
6401864; UBS DR ALCIDES PERNOMIAM JARDIM UNIVERSIDADE;20091;6421;8390;6;3969;40;766;4;63;432
2251086; UNIDADE SANITARIA DE PAVERAMA;17380;6421;6207;7;3409;1;1103;3;33;196
2689588; UNIDADE SANITARIA DE TREZE TILIAS;15966;6418;6020;5;2718;13;523;0;16;253
2104431; UBS MARIA DE LURDES SOUZA CRUZ;16200;6418;5928;3;3273;0;511;0;0;67
6817564; UNIDADE BASICA DE SAUDE LOURIVAL PIRES;18258;6418;5872;184;4028;82;1665;9;0;0
2203316; UNIDADE BASICA DE SAUDE SAO SEBASTIAO;18240;6415;6008;15;4039;23;1661;1;2;76
7543115; FRANCISCO SOARES DOS SANTOS;16849;6415;5752;38;3047;138;1226;4;62;167
2656868; USF NORDELANDIA;16476;6414;4896;37;3173;41;1300;204;243;168
2794497; CENTRO DE SAUDE DE POUSO ALTO;18879;6409;6132;43;4244;52;1801;11;8;179
2219816; UNIDADE DE SAUDE LIMOEIRO;15897;6409;5138;5;3573;0;688;16;36;32
23469; CENTRO DE SAUDE VILA IMPERIAL;35566;6408;25159;22;1561;0;1382;11;913;110
2469111; UNIDADE SAUDE DA FAMILIA JOSE PEREIRA BILIO WANDERLANDIA;15321;6408;5153;1;2636;83;662;0;0;378
2413027; U S F ISRAVAN LEMOS BARCELOS;12733;6407;4334;10;1462;0;455;1;0;64
2464861; UNIDADE BASICA DE SAUDE BENTO ANTONIO DA SILVA;15760;6405;5315;108;1235;12;896;94;1619;76
2711095; UNIDADE BASICA DE SAUDE TAKEO TAKIMOTO OURO VERDE;9883;6405;1777;1;666;0;640;0;392;2
2104792; CENTRO DE SAUDE MUNICIPAL ENGENHEIRO NAVARRO;17619;6403;5821;12;3676;86;1477;2;11;131
5480620; PMFG UBS MARIA LEONICE TAVARES MOREIRA;14649;6400;5048;12;2270;187;332;0;314;86
2063026; CENTRO DE SAUDE VILA ANGELICA SOROCABA;29924;6400;3970;43;11798;301;7168;1;181;62
2438070; ESF 302 TATAO MARTINS;16445;6398;5678;3;3197;2;1025;1;13;128
2700840; EQUIPE DE SAUDE DA FAMILIA SAO FRANCISCO II;28291;6396;7804;6;8843;207;4818;14;74;129
2415658; HOSP MATERN DR JOSE MARIA LEITAO;38765;6395;5215;1;5242;0;10120;0;11783;9
6198309; UNIDADE DE SAUDE LUXEMBURGO;17509;6394;5707;67;3774;0;1369;2;25;171
6810632; UBS JOAO RODRIGUES DOS SANTOS;16841;6394;5546;13;3459;0;1324;4;1;100
13994; UNIDADE DE SAUDE DA FAMILIA AGUAS CLARAS;31692;6392;10562;46;9700;270;4423;9;26;264
2784378; SMS DE PARANAVAI;9022;6392;1741;0;431;0;437;1;19;1
2023881; UBS PEDRO IZZO;23329;6391;5361;252;4950;761;5086;3;286;239
2066866; UBS IRMA DULCE TAVEIRA;12920;6391;4189;14;1252;59;853;0;7;155
2002272; UNIDADE S FAMILIA DR CERQUEIRA;11624;6386;4696;0;322;0;0;0;21;199
2126095; UBS EDUARDO ANTONIO ROCHA PETROVALE;18968;6385;6322;279;4147;21;1569;14;108;123
2796422; POSTO SAUDE DR JEREMIAS ZERBINI;16442;6380;6762;8;2214;6;855;7;7;203
2794934; PSF ANA LAURA DE JESUS;18560;6379;6065;170;4156;9;1395;18;248;120
2047357; C S III CAMPINA DO MONTE ALEGRE CAMPINA DO MONTE ALEGRE;19669;6378;6573;13;4483;47;1996;3;15;161
2053055; USF FRANCISCO JOSE DE SOUZA QUITU SAO MIGUEL ARCANJO;17272;6378;4917;53;3496;187;2000;1;5;235
7410654; UBS JOAO ANTONIO FERREIRA;16184;6377;5275;44;3074;77;646;322;257;112
2312840; UNIDADE SAUDE DA FAMILIA CIDADE NOVA;10900;6376;2475;37;835;166;652;1;354;4
2115670; UNIDADE DE SAUDE LUZIA NUNES VICENTE;17056;6375;6051;111;3702;0;617;13;11;176
2631202; PSF INDEPENDENTE;20095;6374;8225;0;5421;0;46;0;4;25
2143135; PS FRANKLIN LOPES DO AMARAL DE CARMOPOLIS DE MINAS;14474;6374;5309;0;1766;3;821;12;0;189
2283956; CENTRO DE SAUDE;16306;6373;5762;1;2595;0;892;75;434;174
2768143; ESF II HELIO CORREA DA COSTA;15929;6373;5543;2;2544;0;161;0;1057;249
16799; UMS SANTOS ANDRADE;11956;6370;727;54;4224;321;61;0;198;1
2367106; PS DA SECRETARIA COLONIA DO PIAUI PSF;18499;6369;5459;0;4264;34;2223;33;1;116
2085003; UMSF SANTO ANTONIO DA BOA VISTA;17307;6368;5139;86;3535;252;1804;0;14;109
2099853; UNIDADE BASICA DE SAUDE DE SAO MIGUEL DO ANTA;18481;6367;5929;171;4181;40;1674;1;30;88
7812418; UNIDADE DE SAUDE DA FAMILIA NOLBERTO DE OLIVERIO;15230;6366;5236;22;2276;68;1019;0;10;233
2751631; UBSF JOSE ERNESTO OLIVEIRA;15408;6366;4464;21;2036;27;2297;2;11;184
2065339; CENTRO DE SAUDE PE CESAR CORNEO;19513;6365;6094;16;4713;98;2024;0;8;195
2811545; UNIDADE SANITARIA CENTRO;17685;6365;5807;4;3743;4;1344;3;140;275
2571722; CENTRO DE SAUDE DE BOM SUCESSO;19312;6361;6112;102;4350;107;2048;0;29;203
2663376; CENTRO DE SAUDE SANTA PAULINA;18793;6359;6499;0;4276;0;1072;1;271;315
2727358; CENTRO DE SAUDE DE JATAIZINHO;19114;6359;6142;35;4083;3;1960;1;149;382
7398050; POLO BASE DE GRAJAU;15056;6358;5334;45;1851;73;435;1;959;0
2224720; ESF CENTRO;19775;6355;6093;36;4666;64;2307;32;34;188
2231255; USF AUGUSTA MARINA VIAMAO;20440;6353;6461;105;4673;145;2439;6;58;200
6994490; UNIDADE DE SAUDE JARDIM HORTENCIA;16882;6352;6640;125;1775;117;1192;17;335;329
2353253; USF JOSE PIMENTEL LINS;18487;6352;5843;240;3810;21;1779;115;24;303
2313286; UNIDADE BASICA DE SAUDE DE JUABA;18489;6352;5664;51;3856;159;1940;68;0;399
2063999; UNIDADE DE SAUDE DA FAMILIA JOAO RODRIGUES DE PROENCA;21180;6349;6224;74;4971;224;3102;3;145;88
9197869; ACADEMIA DE SAUDE BEM PARA A VIDA;15512;6347;5236;61;2846;56;933;3;8;22
9276416; USF MENINO JOEL;31379;6344;10496;21;8923;0;5512;82;0;1
2079798; HOSPITAL DAS CLINICAS DA UNICAMP DE CAMPINAS;36376;6344;6156;0;13395;32;10408;1;31;9
7704550; UBSF PARQUE DOUAT;16614;6344;5099;0;2866;7;2262;10;25;1
2446448; POLICLINICA MUNICIPAL JOSE SERGIO MENEZES DE ARAUJO;17171;6342;5646;62;3436;112;1107;6;207;253
2513056; UNIDADE DE SAUDE AVANCADA RODEIO;16586;6341;5943;0;3152;0;938;4;4;204
6363342; UNIDADE DE PSF PREFEITO DR OILDO SOARES;6683;6341;342;0;0;0;0;0;0;0
2331063; UNIDADE DE SAUDE DA FAMILIA DE BARREIRAS;10934;6339;4071;11;385;71;43;0;0;14
2381761; CENTRO DE SAUDE DE IPAMERI ESF IV;16898;6337;6997;36;1658;91;1741;2;14;22
2576783; UNIDADE BASICA DE SAUDE BENTO JOSE DA COSTA;17483;6337;5711;96;3648;0;201;1274;67;149
2281007; ESTRATEGIA DE SAUDE DA FAMILIA SERRA D AGUA;10210;6334;2525;2;933;82;323;7;4;0
2736810; USF BRASMADEIRA;17510;6332;5413;45;4124;5;1380;6;78;127
5482879; UNIDADE BASICA DE SAUDE DRA SILVANA MARIA LABRONICI;23479;6331;6306;27;7653;131;2910;1;11;109
2626764; UNIDADE DE SAUDE DA FAMILIA JOSE RENATO SANTOS SILVA;17239;6330;5977;51;3286;11;1434;43;85;22
2133822; POLICLINICA MUNICIPAL LAURA PEIXOTO DE MAGALHAES;17247;6329;5112;8;4069;0;887;6;499;337
2260972; PROGRAMA SAUDE DA FAMILIA;18024;6328;6118;3;4105;12;1249;0;35;174
9840168; UNIDADE BASICA DE SAUDE FRANCISCO CANINDE;17787;6328;5776;42;3773;86;1191;76;342;173
2465027; HOSPITAL MUNICIPAL RITA FRANSCISCA DOS SANTOS MAE RITA;15072;6322;5320;2;2552;0;747;61;6;62
2593920; UBS VILA YOLANDA;26963;6317;6159;78;10541;75;3264;44;150;335
7045964; UBS RIO BRANCO;21188;6316;5176;2;5685;37;3753;5;212;2
6752179; SECRETARIA MUNICIPAL DE SAUDE DE LUCRECIA;18720;6315;6602;0;5246;0;356;2;43;156
2592304; USF ACS ANA OLINDINA;21010;6315;6139;108;5078;183;3050;1;25;111
2607662; UBSF I DRA MARIA EUGENIA FARIAS ALMEIDA;18882;6315;6015;42;4371;74;1891;12;35;127
2266717; C S MUN DE ITACURUCA OSMAR MATHIAS DOS SANTOS;18050;6315;5654;0;3862;0;1897;13;1;308
2363321; CENTRO DE SAUDE PSF 02;19611;6311;6186;166;4611;244;1986;11;1;95
2492903; USF CLEMENCEAU TEIXEIRA;17624;6310;5879;12;3682;28;1601;43;19;50
2228173; POSTO DE SAUDE DE IRAI;19088;6306;6194;91;4345;131;1779;2;22;218
7453140; UBSF MARIA ANGELA PARO DE TOLEDO BARROS;15525;6305;4519;22;1937;78;2515;1;1;147
3477010; USF HUMBERTO TEIXEIRA DE SENA;17281;6302;4826;51;3507;40;2414;8;12;121
2043971; USF VALONGO;13083;6301;3977;0;1464;30;1285;0;26;0
6821782; UNIDADE BASICA DE SAUDE RESIDENCIAL ANHAMBI;19675;6299;6869;139;2957;54;1476;8;1872;1
9803408; SALA DE VACINA MUNICIPAL CENTRALIZADA DE COTRIGUACU;14616;6297;5443;2;2134;9;406;7;14;304
2479125; CENTRO UAPS RITA ALVES DE SALES;22967;6293;5910;111;6847;217;3416;25;1;147
2283581; UNIDADE DE SAUDE DA FAMILIA PARQUE ELDORADO;15406;6293;5503;0;2192;1;1145;261;11;0
3934659; CLINICA DA FAMILIA CENTRO;12189;6293;4247;102;707;9;814;7;10;0
2614308; UNIDADE BASICA DE SAUDE GUANABARA;13969;6292;4553;0;2520;71;403;3;98;29
2396920; ESF GAIR DE BARROS;11489;6291;2732;0;1306;0;339;134;77;610
2690357; PROGRAMA SAUDE DA FAMILIA ITA;19020;6290;6261;62;4215;149;1830;12;6;195
2558343; UNIDADE BASICA DE SAUDE DE VICENTINA;20491;6282;6224;103;4918;247;1394;68;971;284
3700534; ESF MAE DE DEUS I E II;14822;6281;5211;35;2216;0;792;4;87;196
9703500; USF JARDIM PROGRESSO;16348;6279;4978;88;2942;57;1007;247;575;175
2339331; USF VILA REGINA;23038;6278;6231;82;7543;328;2449;6;73;48
2419262; UNIDADE BASICA DE SAUDE PSF GUATA;11769;6276;4062;8;1029;0;261;0;9;124
2071061; ESF JARDIM CANUTO;19586;6269;6484;12;4823;59;1532;1;13;393
2631989; PSF AUGUSTO FERREIRA DE ALMEIDA;25536;6268;7814;325;7523;355;3046;84;29;92
6697321; UNIDADE BASICA DE REFERENCIA NORDESTE;11470;6268;3633;6;817;18;707;10;7;4
2382407; UNIDADE BASICA DE SAUDE DE FAINA I FRANCISCO VALIM DE MELO;16599;6267;5640;37;3184;2;1285;4;133;47
2513862; UNIDADE BASICA DE SAUDE FAZENDA I;16352;6267;4834;376;3322;59;1231;1;1;261
2229951; UBS SAO GERALDO;26284;6263;9271;15;6540;51;3692;24;53;375
6334946; USF COLINA E PICARREIRA;16000;6263;5151;29;3280;16;1259;0;2;0
2486067; US NOVA BRASILIA;18614;6256;7045;13;3929;206;1026;15;112;12
2719622; CENTRO DE SAUDE MARIA DA CONCEICAO FEITOSA LIMA;18369;6256;5827;169;4414;237;1400;2;2;62
2468999; UNIDADE DE SAUDE DA FAMILIA;14281;6255;5168;6;176;3;449;5;2104;115
2525054; CENTRO SAUDE DE UBAITABA;13912;6254;5218;0;2240;0;0;0;87;113
3587614; UNIDADE DE SAUDE DA FAMILIA ESF SIMONE CAVALCANTE DA SIL;20825;6253;8219;9;4553;87;1703;1;0;0
2683385; UNIDADE BASICA DE SAUDE CARLOS RIBEIRO DE MACEDO;10804;6252;3197;196;339;109;669;8;33;1
9805613; CAF CENTRAL DE ABASTECIMENTO FARMACEUTICO DE TAUA;51810;6249;9743;282;22580;223;11049;36;1552;96
2039796; UBS DR EDGAR SILVEIRA PAGNANO SERTAOZINHO;20572;6249;6566;40;5374;97;1906;1;5;334
7284195; PSF 19 IPE JOSE MATTIUZZO;16675;6248;3206;0;4085;14;2638;0;15;469
6306950; UBS RUTH MARIA;17323;6245;4270;50;4815;366;1529;0;13;35
2673134; UBS CIDADE NOVA;17709;6240;5648;40;3741;123;1354;200;4;359
2368412; CENTRO DE SAUDE DE PADRE MARCOS;19233;6239;5925;313;4214;1;2319;49;1;172
2546841; POSTO DE SAUDE DO IBES;7055;6239;815;0;0;0;0;0;0;1
2743132; POSTO DE SAUDE SEDE DE RESERVA DO IGUACU;16796;6237;5537;55;3527;12;1220;4;61;143
2166364; UNIDADE BASICA DE SAUDE DR ALEXANDRE ALVES ESF;17665;6231;5714;203;2784;19;1415;17;1205;77
7848277; UNIDADE BASICA DE SAUDE DO ALTO BOA VISTA;12106;6231;2519;22;1879;0;446;105;11;893
5731968; UNIDADE DE SAUDE DA FAMILIA JOAO BOSCO LELLIS;19465;6229;5786;15;4790;107;2361;1;3;173
9010300; UNIDADE BASICA DE SAUDE DR JORGE HIRODI ORITA;19511;6226;6065;12;4882;69;2064;0;24;169
2105489; UAPS NUCLEO DE SERVICO 2;12442;6224;4275;43;1376;2;305;0;211;6
3639991; CENTRO DIFERENCIADO DE SAUDE JOAO PAULO;15990;6223;5758;14;2820;16;963;0;8;188
4040538; ESF BELA VIDA BAIRRO BELA VISTA;18541;6222;5685;57;3840;187;2104;12;280;154
3868508; CENTRO DE SAUDE MUNICIPAL N S CONCEICAO PSF I;17890;6222;5614;166;4160;0;1616;4;5;103
6360947; SECRETARIA MUNICIPAL DE SAUDE DE ITANAGRA;16270;6217;5630;0;3372;0;972;0;3;76
2361639; UBSF I MONICA CHAUL BERNARDINO;15948;6217;5271;15;3194;1;1104;1;15;130
7246994; UNIDADE BASICA DE SAUDE SAO PEDRO;22606;6214;9015;0;4611;86;2326;136;1;217
2371448; UNIDADE DE SAUDE MARIA SILVEIRA DUARTE;14533;6214;5281;0;2278;0;616;1;9;134
3668924; UBS SAO LEOPOLDO;19949;6214;4192;13;6046;17;3015;13;50;389
2213508; UBS DR PAULO MARQUES DE ARAUJO CAREACU;18154;6208;5881;115;4226;3;1587;1;23;110
3496171; US JOSAFA MOTA DE SOUZA;14636;6207;4195;0;2746;0;1334;11;0;143
2567458; UNIDADE DE SAUDE PADRE SANTO MARIO GRANZOTTO II;16197;6205;5762;30;2830;82;996;1;63;228
2649462; UNIDADE BASICA DE SAUDE PATRIOTINO LAGES REBELO;17954;6203;5288;113;4257;94;1862;0;11;126
2369702; UBS MINERVINA ROSA DE JESUS;17220;6199;5356;15;3974;261;1286;1;0;128
9067; UBS BUQUIRINHA;18417;6198;5410;18;4475;88;2038;3;1;186
2087162; USF IPE PINHEIRO;19523;6191;6311;13;4750;37;2022;0;26;173
2377047; UNIDADE SANITARIA CENTRO;16124;6190;5891;3;2868;0;950;1;14;207
2377365; UNIDADE DE SAUDE CENTRO;17326;6190;5874;59;3526;64;1321;9;19;264
2413523; UNIDADE DE SAUDE PSF I;16746;6190;5502;13;3401;26;1513;7;11;83
22934; CENTRO DE SAUDE SAO JOSE OPERARIO;24186;6189;6535;18;7730;0;2190;21;1296;207
2092719; CS DR MOACYR C J DE GUARANTA;18432;6189;5816;20;4341;63;1781;1;18;203
4033760; CENTRO DE SAUDE DONA NAIR GOMES CALDAS;17601;6189;5761;1;4039;0;1462;1;18;130
6047394; USF ADELAIDE FERREIRA LOPES CAVALCANTE;14932;6189;5218;13;3350;93;66;0;2;1
2499517; NAPS IDALECIO SOSSAI SOORETAMA;16642;6188;5616;3;3677;20;883;11;90;154
2513870; CRESCEM CENTRO DE REFERENCIA DA SAUDE DA CRIANCA E MULHER;19538;6187;5805;343;5459;59;1432;11;3;239
2040832; UBS PORTO NOVO CARAGUATATUBA;26225;6186;8855;23;7819;239;3013;5;45;40
2471213; PSF I JOAO HUNKA NETO;14395;6186;5258;3;2158;10;569;0;66;145
2224852; ESF NELSON MARCHEZAN;15762;6185;5581;207;2204;0;128;0;1352;105
2234831; POSTO DE SAUDE DE CEL BICACO;17036;6183;5780;1;3729;39;1100;0;25;179
7123388; USF NOVA BAURU;17134;6183;5133;23;4209;114;1393;1;12;66
2527758; CENTRO DE SAUDE DR EDIJANIR GARCIA DA SILVA;17455;6182;5096;19;3824;153;2106;2;14;59
2043610; CS DE TRES FRONTEIRAS;18369;6181;5991;3;4268;37;1701;0;43;145
5167000; UNIDADE DE SAUDE DA FAMILIA CENTRO;19719;6180;6145;17;4638;30;2577;22;5;105
2738821; CENTRO DE SAUDE DE VITORINO;16941;6180;6068;32;3082;43;967;2;240;327
5479517; UBS JOAQUIM ROSSINI VILA CARIOCA DR MOACIR PARRA;28841;6178;4221;161;9019;428;8732;28;19;55
18848; UNIDADE DE SAUDE SAO MARCOS;31756;6177;9634;5713;6378;0;2671;68;543;572
2228394; POSTO DE SAUDE DE ALPESTRE ESF IV;17264;6177;6031;19;3758;13;1096;0;20;150
6018912; UBS JARDIM EMBURA;18795;6176;5717;86;4112;247;2199;4;26;228
2074699; UBS ELZIR MARIA DE JESUS MENCK;43073;6175;7470;59;18204;717;10300;1;44;103
2040492; UNIDADE BASICA DE SAUDE CATIAPOA SAO VICENTE;16858;6174;5490;1;3246;117;1583;0;167;80
5363772; UNIDADE BASICA DE SAUDE GUSMAO;11301;6173;3087;1;1207;1;340;15;77;400
2765772; USF CAMBURI I;14453;6171;5324;0;2247;5;247;0;1;458
3004759; PSF I DE IBIRAREMA VERA LUCIA FERNANDES DE OLIVEIRA;18712;6170;6012;19;4372;51;1879;2;45;162
2797178; UBSF SANTA CRUZ GUANAHYRO FERREIRA NETTO;21595;6167;7404;15;3969;23;1982;71;1953;11
178500; SALA DE VACINA;19313;6167;6228;52;4724;86;1947;5;2;102
9094857; VAPT VUPT ANTONIO BEZERRA;6207;6167;21;12;0;2;5;0;0;0
2024039; UBS PASTOR JOSE ROBERTO ROSSI;23255;6165;5842;102;6902;349;3652;2;41;200
2647656; UNIDADE BASICA DE SAUDE DA FAMILIA ESF SANDRA REGINA;15677;6165;5130;0;3201;42;1017;3;2;117
7710747; UNIDADE ESTRATEGIA DE SAUDE DA FAMILIA JARDIM CRISTAL;19875;6164;5290;0;6378;27;1758;3;17;238
3007642; USF ANA PAULA FERRARI PIRASSUNUNGA;8682;6164;2323;0;0;0;0;0;0;195
