CNES;Estabelecimento de Saúde;Total de doses Aplicadas Bivalentes
2825244; PENITENCIARIA DR SEBASTIAO MARTINS SILVEIRA;1516
2062151; UBS GASPARINI;1516
3021661; USAFA TUPIRY II;1515
2063689; UBS DR VALTER FAUSTINO PEREIRA V PALMEIRAS E S PINHAL SP;1509
6032427; CENTRO DE SAUDE ROSALIA;1508
3354768; UNIDADE BASICA DE SAUDE BARRA FUNDA;1508
2051672; USF COSTA E SILVA;1506
2047063; ESF PARQUE ALVORADA DR ERNIZIO PIO DANELUZZI;1501
2039184; UBS 04 JARDIM DAS ROSAS ITU;1499
2716186; CSIII DE MIRASSOLANDIA;1495
2050927; UNIDADE BASICA DE SAUDE DRA NAIR S NOBUYASU GUIMARAES;1492
2063999; UNIDADE DE SAUDE DA FAMILIA JOAO RODRIGUES DE PROENCA;1487
2785455; UNIDADE BASICA DE SAUDE MARIA TEREZA APPRILANTE GIMENEZ;1487
4047311; UBS MARY DOTA;1486
3495957; UBS COOPERLOTES;1483
2026872; CLINICA SALTO SAUDE BELA VISTA;1483
2048949; ESF CARMO PRICOLI MOCOCA;1480
2748347; CENTRO SAUDE II CHARQUEADA CHARQUEADA;1479
5119774; UNIDADE DE SAUDE DA FAMILIA JOSE ADALBERTO LELLIS GARCIA;1477
2751631; UBSF JOSE ERNESTO OLIVEIRA;1476
2069644; SAE DST AIDS JARDIM MITSUTANI;1476
2688387; ESF AGUA CLARA I;1474
3392694; UBS MIRANTE DA MATA;1474
2049783; UBS MARIO RIBEIRO DE ARAUJO VALENTINA FIGUEIREDO;1473
9067; UBS BUQUIRINHA;1472
2774755; SAE IST AIDS HERBERT DE SOUZA BETINHO;1471
2879077; UNIDADE DE SAUDE DA FAMILIA GUACU;1468
2067226; UBS VILA FIUZA;1466
7500297; UNIDADE VILA FERROVIARIA BOTUCATU;1466
2688247; PM 21 PARQUE DAS NACOES;1465
2032120; UBS DARCY SARMANHO VARGAS;1465
2077892; UBS DR XISTO ALBARELLI RANGEL;1465
2066289; PM 12 SAO LUIZ;1464
6754589; UBS FARMACEUTICO ANTONIO SARAIVA JARDIM IPORA;1464
2023067; CENTRO DE SAUDE JARDIM ROSSIN;1464
5085462; UBS JARDIM SANTO ANDRE;1463
2028379; MACRO I MUTIRAO;1462
9885528; UBS BENEDICTA DO CARMO OLIVEIRA DONA DITA;1461
2039036; UBS EZEQUIEL BARBOSA SAO JOSE;1460
2746050; UBS DR JOAO CARLOS GARCIA;1459
2088258; UNIDADE DE SAUDE DA FAMILIA VILA OPERARIA MONGAGUA;1459
79278; UNIDADE BASICA DE SAUDE CENTRAL;1458
2043254; UNIDADE BASICA DE SAUDE JOAO BATISTA DE ARRUDA;1452
2090910; UBS DR ALDEMAR HOLTZ DE ALMEIDA;1451
2750198; USF CIDADE NOVA;1451
2077477; HOSPITAL SANTA MARCELINA SAO PAULO;1448
2024845; UNIDADE BASICA DE SAUDE LUIZ ANTONIO BERNAL;1444
2773511; UBS JARDIM CASTELO;1443
6520650; UBS MARIO SQUIZATO;1443
3003272; CENTRO DE PROGRESSAO PENITENCIARIA DE FRANCO DA ROCHA;1443
2032503; CS III DR ANTONIO ANADAO SSGRAMA;1442
5890128; USF PARQUE FLORELY;1442
3000699; UNIDADE BASICA DE SAUDE DR CELIO FARIA;1439
2087464; UNIDADE BASICA DE SAUDE ITAPEVA;1439
2061333; UBS 06 ANGELO MASTELARO TIJUCA BIRIGUI;1438
2046229; UBS WILSON ANTUNES BRITO VILA BELO HORIZONTE;1437
3464555; CENTRO MEDICO PMESP;1437
2052091; UNIDADE PSF VILA APARECIDA CAPAO BONITO;1436
5031656; USF SRTA MARCIA REGINA SARDELA VILA ARRUDA;1433
2050854; UBS JARDIM BELO HORIZONTE DR DARCI CARNEIRO;1433
2065290; UBS DR JOSE EDGARD SIMON ALONSO AGUAI CIDADE NOVA;1432
3653552; PENITENCIARIA DE TUPI PAULISTA;1432
6844189; CENTRO DE SAUDE ANTONIETA SIQUEIRA DE ALMEIDA;1429
2716690; UNIDADE BASICA DE SAUDE DR ORESTES DE MOURA PINTO;1428
2746689; UBS JARDIM DO ENGENHO;1427
8249; UBS ANUNCIATA DE LUCIA;1426
2044064; UNIDADE DE SAUDE DA FAMILIA NOVA ESPERANCA SOROCABA;1425
3007987; CENTRO DE DETENCAO PROVISORIA DE HORTOLANDIA;1424
2790106; CENTRO DE SAUDE DE AVAI;1423
5273498; UNIDADE DE SAUDE DA FAMILIA JUSSARA MONGAGUA;1423
2706075; UBS ANTONIA ELIAS DE ARAUJO CAVALCANTI;1421
2035375; NUCLEO DE AT INTEG A SAUD DR GASTAO DE P LEITAO MOCOCA;1421
7573308; PENITENCIARIA MASCULINA CERQUEIRA CESAR;1420
2036568; PAMO BARONESA;1420
9010955; USAFA RIO BRANCO;1418
2053055; USF FRANCISCO JOSE DE SOUZA QUITU SAO MIGUEL ARCANJO;1418
3316653; UBS PARQUE SAO GEORGE;1417
2055643; PSF CENTRO;1417
6332463; UBS JARDIM SILVEIRA;1415
3339734; USF JARDIM PROGRESSO;1414
5437377; UBS FATIMA;1414
2066890; UNIDADE DE SAUDE DA FAMILIA VILA SABIA SOROCABA;1413
2092034; UNIDADE DE SAUDE DR MARCO AURELIO CARVALHO ANSELMO;1413
2036126; UBS PERNAMBUCO GUARUJA;1412
2751720; UBS MORUMBI DR PASCOAL ANGOTI;1412
2038730; CENTRO DE SAUDE III TABATINGA SP;1412
2028271; CENTRO DE SAUDE FARMACEUTICA ROSANGELA DE ALMEIDA LISBOA;1412
5292166; UBS DA FAMILIA DINAPOLI CERQUILHO;1411
2064499; UBSF DR BENITO MALZONE;1410
2033690; UBS ZANIBONI;1410
2050110; USF VILA SAO PAULO;1407
9801391; EAP SAUDE DA MULHER E DA CRIANCA;1406
9384472; USF JARDIM MONTESANO;1406
3389782; UNIDADE DE SAUDE DA FAMILIA VILA GIOIA;1406
2690853; UNIDADE DE SAUDE DA FAMILIA E PA HABITETO SOROCABA;1406
2092727; USF I DE GUAIMBE;1405
3004031; UBS ALLAN KARDEC;1405
2062232; UBS PROF ZEFERINO VAZ QUINTINO I;1404
2083809; USF CASA GRANDE;1401
2704765; UNIDADE BASICA DE SAUDE JUNDIAI MIRIM;1395
2026155; UMSF BANDEIRA BRANCA;1393
2093162; ESF LAZARO DA SILVA ENGENHEIRO COELHO;1391
2052466; USF E PRONTO ATENDIMENTO NOVA CINTRA;1391
2043971; USF VALONGO;1389
2072165; CENTRO DE SAUDE II HELENA P LACERDA PILAR DO SUL;1388
2040956; CENTRO DE SAUDE III BORBOREMA;1387
2085097; UBS PSF PQUE MAE PRETA DR EDUARDO REIS;1382
7729766; USF CESAR AUGUSTO ARITA JD PAULO GOMES ROMEO;1380
2055880; UBS IROHY;1379
3448908; PENITENCIARIA II DE REGINOPOLIS;1379
2027895; USF SANTA CLARA;1379
8015457; PENITENCIARIA DE PACAEMBU;1377
3999130; PENITENCIARIA II DE BALBINOS;1375
2027976; US ANTONIO CARLOS DOS SANTOS PAS;1375
2086557; CENTRO DE SAUDE DE PARAGUACU PAULISTA;1375
2057573; UBS CECAP BOTUCATU;1373
3006603; PENITENCIARIA NILTON SILVA DE FRANCO DA ROCHA II;1369
2081288; HOSPITAL DO CORACAO;1368
2029529; CENTRO DE SAUDE III DE BRODOWSKI;1364
2039621; UBS JOSE MAURICIO BORGES CARAGUATATUBA;1363
4048431; USF DR ANGELO ARLINDO LOBO;1363
2085003; UMSF SANTO ANTONIO DA BOA VISTA;1360
5455642; USF VILA NOVA E ILHA DIANA;1360
2097729; UBS BOM RETIRO;1359
2033801; UNIDADE BASICA DE SAUDE DR EDWARD GABRIOLI V GDE DO SUL;1359
2059681; UNIDADE BASICA DE SAUDE JARDIM INDAIA;1357
3779025; PENITENCIARIA DE FLORIDA PAULISTA;1357
2055708; UNIDADE BASICA DE SAUDE ANTONIO PATUCCI PORTO FELIZ;1357
3772683; CENTRO DE DETENCAO PROVISORIA DE DIADEMA;1356
2091976; ESF NOVO CENTRO TAQUARITUBA;1355
2791099; PAS COHAB BARRA BONITA;1352
6322646; USF JD SAO JOSE;1351
2044633; ESFSB MI DR RAUL TARSITANO IBIRA;1350
2745313; CENTRO DE SAUDE DR IRINEU BULLER DE ALMEIDA;1348
2091968; ESF PARQUE SAO ROQUE TAQUARITUBA;1347
2067048; UBS DR ENIO VITALI ARARAS;1346
2033674; POSTO DE SAUDE DA FAMILIA PE NO CHAO;1343
2036487; USF JOAO BIANCO CAVALHEIRO SALEM TABOAOZINHO;1341
2773880; ESF JARDIM ELDORADO;1340
2061872; I POSTO MUNICIPAL DE SAUDE TRES LAGOINHAS MAIRINQUE;1337
3654303; ESF VILA DAVID I;1336
3028623; UBS JARDIM SAO JOSE II;1335
2091941; ESF VILA SAO VICENTE TAQUARITUBA;1334
2088479; CENTRO DE SAUDE DE IPAUCU;1333
6795293; UBS DR GERALDO JOSE RODRIGUES ALCKMIN JARDIM YONE;1329
3239128; UNIDADE BASICA DE SAUDE PARQUE DAS BANDEIRAS SAO VICENTE;1327
2790149; CENTRO DE SAUDE DOIS CORREGOS;1326
2773686; UBS SANTO ANGELO;1326
2716038; USAFA SOLEMAR;1326
3007634; USF JARDIM DAS LARANJEIRAS PIRASSUNUNGA;1325
9725407; CENTRO DE SAUDE VICENTE PISANI NETO;1323
2752514; POSTO DE SAUDE DE SAO JOAO NOVO;1323
7406207; CDP AMERICANA;1321
2716739; UNIDADE DE ESTRATEGIA EM SAUDE DA FAMILIA BORACEIA;1321
2040913; CENTRO DE SAUDE II DE CRAVINHOS;1321
2718871; UBS LUCAS SIMPLICIO DELIESPOSTI;1321
6032478; CENTRO DE SAUDE SATELITE IRIS I;1320
2046431; NUCLEO DO PROGRAMA DE SAUDE DA FAMILIA SANTA TEREZA;1320
6580866; ESF PEQUENO CORACAO;1319
2026430; UNIDADE BASICA DE SAUDE III;1318
2053039; USF POTUVERA;1316
4047230; PENITENCIARIA DE ASSIS;1315
2033283; UNIDADE BASICA DE SAUDE TANCREDO NEVES SAO VICENTE;1314
2036851; UNIDADE BASICA DE SAUDE DA FAMILIA ITAOCA;1312
2038889; UNIDADE BASICA DE SAUDE II DE TARABAI;1312
2748142; USF SANTA TEREZA;1309
2093650; UNIDADE BASICA DE SAUDE DR BARTOLOMEU MARAGLIANO VENERE;1305
8931; UBS JARDIM ITAPOAN ANA MARIA;1303
2082276; CASAS ANDRE LUIZ GUARULHOS;1302
7889100; UNIDADE DE SAUDE DA FAMILIA SALVADOR RIBEIRO LEITE;1302
2097710; UBS IMPERIAL;1301
2023660; POSTO COMUNITARIO ANDORINHAS;1300
3138038; UBS DR NILTON NICOLAU NAUFAL REBOUCAS;1297
2084961; UMSF VILA ZEZE;1296
2053632; UBS CARLINA;1294
3706494; UBS JARDIM ALESSANDRA;1293
5305918; CONSULTORIO MUNICIPAL DR GUMERCINDO HERNANDES MORALES;1292
7751494; UBS LEALDADE E AMIZADE;1291
9245; UBS LIMOEIRO;1289
2074753; CMSC JD PAULISTANO DR GENARO GRANATA DE ARARAQUARA;1288
2050153; UNIDADE BASICA DE SAUDE AGUAS STA BARBARA;1287
2096692; UNIDADE DE SAUDE DA FAMILIA JARDIM CACULA;1285
7643780; ESF SANTA VIRGINIA TAQUARITUBA;1283
2031701; CENTRO DE SAUDE III SAO BENTO DR VITOR MONTEIRO;1282
2062704; USF ANTONIO JOSE PONTIN JD ALVORADA;1281
4048857; ESF DR JOSE IGNACIO GRELLET MONTE ALTO;1279
3057399; USAFA GUARAMAR;1279
7373465; HOSPITAL DE CLINICAS MUNICIPAL;1277
2746468; UBS AGUA ESPRAIADA;1276
2088282; AMBULATORIO JARDIM PRAIA GRANDE MONGAGUA;1276
9153276; CENTRO DE SAUDE I;1272
2085593; UNIDADE BASICA DE SAUDE ANALIA SALVADOR DAL BELLO;1270
2034484; ESF CENTRAL DR MIGUEL JOSE CHADDAD;1269
2790327; CENTRO DE SAUDE III REGINOPOLIS;1268
3001407; CENTRO DE DETENCAO PROVISORIA DA CAPITAL CHACARA BELEM I;1268
2027887; USF YPIRANGA;1268
2028301; USF BENEDITO CANDIDO DA SILVA PEDREIRA;1267
2097087; UBS SOLIDARIEDADE S J R PRETO I FELICIDADE;1265
2088223; CENTRO DE SAUDE III MONGAGUA MONGAGUA;1264
2046296; UBS EDMUNDO DE OLIVEIRA CS I BOTUCATU;1263
6358780; CENTRO DE SAUDE TEREZINHA DE MORAES ARSILLA;1262
4049896; UBS ALCINA PIMENTEL PIZA;1262
2749114; UNIDADE INTEGRADA DE SAUDE LEOPOLDO DE ARAUJO A PRATA;1260
3007979; PENITENCIARIA III DE HORTOLANDIA;1260
2039826; NUCLEO DO PROGRAMA DE SAUDE DA FAMILIA MARLENE MIRANDA;1260
6795285; UBS JD SAO LAZARO;1259
9278567; CONSULTORIO MUNICIPAL JOSEPHINA PIROTELLO PESCIOTTO;1259
2029219; UBSF JERONIMO FERREIRA DE OLIVEIRA GUARACI SP;1258
2773368; USF BIRITIBA USSU;1258
2040492; UNIDADE BASICA DE SAUDE CATIAPOA SAO VICENTE;1257
7284195; PSF 19 IPE JOSE MATTIUZZO;1254
2063018; CS DE ORINDIUVA;1254
2096242; UBS ENF LEONTINA MARTINS FRANCA;1251
7202709; USF NOVE DE JULHO;1250
2048744; UNIDADE BASICA DR JOSE PARASSU CARVALHO;1248
2056062; UNIDADE BASICA ARCHIMEDES MACHADO DE BARRETOS;1247
2790122; USF II IACANGA;1244
2701367; UNIDADE BASICA DE SAUDE COMERCIAL;1244
2071703; UBS CIDADE INDUSTRIAL;1244
5005086; UBS 5 JARDIM FONTANELLA;1241
2088118; UBS DR ANTONIO ALBEJANTE MOGI MIRIM;1241
8850; UBS PARQUE ANDREENSE;1240
7324448; UBS JARDIM ICARAI;1239
5048427; UNIDADE BASICA DE SAUDE NAUTICA III SAO VICENTE;1239
5230233; USF AREIA BRANCA;1236
2056852; UNIDADE BASICA DE SAUDE DA FAMILIA BILAC;1235
9079300; USF CENTRO;1234
2038404; CS DE PALESTINA;1234
9255044; USF DR LUIZ CARLOS DELLA ROVERE;1233
2044196; UBS SANTO AFONSO;1232
2800764; ESF MADRE CARLA RABOLIN ARARAS;1230
2747111; CENTRO DE SAUDE III NOVA EUROPA;1230
2065037; UBS II JARDIM GUANABARA DR ANGELO ROBERTO BARBOSA;1230
2040387; UBS DR CASSIO MORAES ALVES AMERICO BRASILIENSE;1229
2053780; UBS SAO JUDAS;1227
3457664; VALDIC JUNIO ALVES PRIMO;1226
6322530; UBS JARDIM EMILIA;1226
2030837; PSF 02 03 CECAP JOSE FRANCISCON;1224
2023296; UBS PSF 15 HARMONIA MILTON AMADEU PARODI;1223
2746557; UBS LIMERIO CARDOSO BORCHAT;1223
2093642; UNIDADE BASICA DE SAUDE DR WILSON HAYEK SAIHG;1222
2747723; UBS JARDIM REDENCAO ITAPOLIS;1222
9283641; PENITENCIARIA MASCULINA DE MAIRINQUE;1222
2701332; UNIDADE BASICA DE SAUDE CAXAMBU;1221
2097826; UBS SAO MARCOS;1221
6559247; USF COCUERA;1220
2054841; UBS 11 FREI PASCASIO HETTLER ITU;1219
6903576; UBS ANA JACINTA DR FUAD CHAMMAS;1219
6458130; E S F 23 JAGUARI;1217
9773991; CENTRO DE DETENCAO PROVISORIA I DE PACAEMBU;1217
2748665; USF GUARACIABA VANIN PIRASSUNUNGA;1217
2062259; UBS DR JOSE CARLOS SAY JARDIM MARIA DAS GRACAS;1217
2066793; UBS JARDIM PARANA;1215
2773848; USF MIRANTE;1214
2698676; UBS JD EUCALIPTOS JOSE VICENTE DA SILVA;1214
2087618; HOSPITAL MUNICIPAL DE VOTORANTIM;1212
3089657; USF MARIVAN;1211
2748614; USF ARISTIDES RODRIGUES PIRASSUNUNGA;1210
2039834; NUCLEO DO PROGRAMA DE SAUDE DA FAMILIA PIRATININGA;1208
3392708; UBS JARDIM SAO MIGUEL;1207
2084813; VIGILANCIA EPIDEMIOLOGICA;1206
6672612; UBS 09 ALVARO PEGORARO SANTANA BIRIGUI;1206
7565968; PENITENCIARIA MASCULINA DE BERNARDINO DE CAMPOS;1205
2824876; PENITENCIARIA JOAO BATISTA DE SANTANA DE RIOLANDIA;1205
2745658; CENTRO DE SAUDE III SALES OLIVEIRA;1205
2028719; UBS SEBASTIAO ALMEIDA PINTO COHAB I BOTUCATU;1204
2069911; UBS DE PEREQUE ACU UBATUBA;1204
7724489; CENTRO DE DETENCAO PROVISORIA DE CERQUEIRA CESAR;1202
2039494; CENTRO DE SAUDE III DE CLEMENTINA;1202
2035855; PR S DA FAMILIA UNIDADE DE SAUDE ADALBERTO ROCHA GUAREI;1200
3823687; UNIDADE BASICA DE SAUDE SUD MENNUCCI ALEXANDRE SOLFA;1200
2066556; UBS VILA RIBEIRO;1199
3008339; CENTRO DE PROGRESSAO PENITENCIARIA PROF ATALIBA NOGUEIRA;1199
6865321; CENTRO DE SAUDE SANTA ROSA;1199
7700334; PENITENCIARIA DE TAQUARITUBA;1199
2024772; SANTA CASA DE MISERICORDIA SAO JOSE;1198
3182231; UBS PARQUE INTERNACIONAL;1196
5544556; UBS LUIS FACHIN IPIGUA;1195
9119310; UBS IRMA PADOVANI CAMARGO;1195
5102073; USF CENTRO;1195
3495906; UBS BETEL JANAINA COELHO CIPOLLI DO NASCIMENTO;1195
2088452; CS DE PAULO DE FARIA;1195
2754878; AMBULATORIO DE ESPECIALIDADES DR ANTONIO TEDESCO;1194
8016399; PENITENCIARIA OSIRIS SOUZA E SILVA DE GETULINA;1193
2059037; USF SAO PEDRO;1190
2044021; CS DE ADOLFO;1187
2025841; UBS BONSUCESSO AVARE;1187
2037270; CENTRO DE SAUDE SANTOS DUMONT;1185
3806367; PSF 09 13 CENTENARIO EUCLIDES DEANTONI;1185
3007057; CENTRO DE PROGRESSAO PENITENCIARIA CPP VALPARAISO;1185
2067390; PSF 14 SANTA CRUZ URBANO BEZANA;1184
2084821; UNIDADE BASICA DE SAUDE JIP SAO VICENTE;1183
2746336; UNIDADE MISTA LEONCIO DO NASCIMENTO DE SERRA AZUL;1181
9010300; UNIDADE BASICA DE SAUDE DR JORGE HIRODI ORITA;1180
6028748; MAE MOGIANA;1179
6923720; CENTRO DE SAUDE;1177
3499596; PENITENCIARIA DE IRAPURU;1174
9353925; UNIDADE DE SAUDE DA FAMILIA VILA ATLANTICA;1174
668966; UNIDADE BASICA DE SAUDE VII;1174
2075040; PM 11 PARQUE GRAMADO;1173
2034182; UNIDADE BASICA DE SAUDE CIDINHA LEITE;1172
2073625; USF PINHEIRINHO;1171
2749467; UNIDADE DE PSF III CENTRO DR EDINEI RODRIGUES ILHA COMPRIDA;1171
2054876; ESF DR SIMEAO ORSI VILA ANGELICA TATUI SP;1170
7420021; USAFA ESMERALDA;1169
2024853; UNIDADE BASICA DE SAUDE DR DANILO A PETROUCIC ESF;1166
7182651; UBS PARQUE NOVA ESPERANCA;1166
2064103; UBS DR ALLY ALAHMAR DE BARRETOS;1165
2706083; UNIDADE BASICA DE SAUDE VER RODRIGO DA CRUZ FRANCA;1165
2052024; UBS 03 SAO JUDAS TADEU ITU;1164
2090864; UBS DE JAMBEIRO JOCELINA MEIRELES;1162
4048520; PRESIDIO II DE ITIRAPINA JOAO BATISTA DE ARRUDA SAMPAIO;1161
3045617; CSF CAMPO BELO LIMEIRA;1159
2087499; UNIDADE BASICA DE SAUDE JARDIM NOVO MUNDO;1159
2047845; UBS IPE II;1158
6332420; UBS BARRAGEM;1158
7682603; USF VERANICE COSTA TATINO V SANTANA ITAPETININGA;1155
2792206; UBS VALE DO SOL;1155
2718987; UBS NELSON POZZANI FILHO VILA VARELA;1155
2790319; CENTRO DE SAUDE III DE TORRINHA;1155
7770278; WYETH INDUSTRIA FARMACEUTICA LTDA;1154
2059096; UBS MARIA APARECIDA TEIXEIRA;1147
2080680; HOSPITAL DAS CLINICAS LUZIA DE PINHO MELO MOGI DAS CRUZES;1145
2047454; UNIDADE MISTA DE SAUDE DE SARAPUI;1145
5731968; UNIDADE DE SAUDE DA FAMILIA JOAO BOSCO LELLIS;1144
6145337; UBS 15 POTIGUARA ITU;1144
2084643; ESF BONFIM;1143
2093308; CS DE JACI;1142
2791919; USF DR NESTOR CARDOSO;1140
2042592; PM 09 CARIOBINHA;1139
2790181; CENTRO DE SAUDE II DE CAFELANDIA;1139
7295588; PENITENCIARIA I DE GUAREI NELSON VIEIRA;1138
2745771; CS IOLANDA FLEURY DE CAMPOS GUEDES NUPORANGA;1138
9190627; UNIDADE DE SAUDE DA FAMILIA AGENOR DE CAMPOS;1137
3310221; UNIDADE DE SAUDE DA FAMILIA FLORIDA MIRIM MONGAGUA;1136
3339300; ESF VILA NOVA;1136
163465; UBS NEUSA RAMOS ROSSI;1134
2027755; UBS AUREA OLIVEIRA ARAUJO VILA BRAGA;1133
2026562; UBS II NELSON SARGI;1133
5545080; USF DRA HELOISA MAIA LA ROCCA JAMIL CURY;1132
2053195; UBS 04 ESPERANCA RODRIGUES DE OLIVEIRA COSTA RICA BIRIGUI;1131
2747138; PSF DR LUIZ CARLOS MONTEIRO NOVO RIBEIRAO BONITO;1131
432628; UBSF JARDIM DA AMIZADE;1128
2022273; UBS 1 JOSE POLTRONIERI CENTRO;1128
2048809; USF PADILHAS RIVERSUL;1127
2034301; UBS JARDIM MARINGA ITAPEVA;1126
2050390; USF MORRO SAO BENTO;1126
3021394; UNIDADE BASICA DE SAUDE SAMBAIATUBA SAO VICENTE;1124
3706370; UBS JARDIM BERTIOGA;1124
2072742; UBS CRUZEIRO ELCIO MONTE;1118
2036479; PAS DR ADALBERTO ANDRADE LOPES JARDIM BELA VISTA;1117
2030683; UBS DR PASCOAL BRANDO JD ROSAS E S PINHAL SP;1115
2053411; UNIDADE PSF VILA TONICO ADOLFO ITARARE SP;1115
9950621; USAFA PRINCESA;1115
2033291; UNIDADE BASICA DE SAUDE POMPEBA SAO VICENTE;1114
2025426; ESTRATEGIA DE SAUDE DA FAMILIA AURELIO NIERO;1110
478024; UBS LUZ DA ESPERANCA;1110
2090988; UBS IV CENTENARIO MATAO;1108
2028867; UBS MARIO AZANHA SAO LUCIO DE BOTUCATU;1107
2786389; UBS ITATUBA;1107
8016429; PENITENCIARIA DR DANILO PINHEIRO SOROCABA;1107
2046156; USF JARDIM CAMANDUCAIA;1106
2746700; UBS JARDIM JAPAO ALVARO PEDROSO;1104
2065339; CENTRO DE SAUDE PE CESAR CORNEO;1104
5494117; ESF ALTO DA BELA VISTA;1103
3413403; UBS SAO RAFAEL;1102
2033860; POSTO DE SAUDE DA FAMILIA PRADOS;1102
2746425; UBS SAGRADO CORACAO;1101
2773716; USF TAIACUPEBA;1101
8003025; UBSF SYLVIA TUCUNDUVA DA SILVA;1100
2070944; UNIDADE PSF VILA SANTA TEREZINHA ITARARE SP;1100
6271731; USF CAICARA REGISTRO;1100
2091119; UNIDADE PROGRAMA DA SAUDE DA FAMILIA ESTACAO;1099
9060723; PSF DR BENEDITO CARLOS ROCHA WESTIN SAO JOAO DA BOA VISTA;1097
2747103; CENTRO DE SAUDE III DOBRADA;1096
6028195; CENTRO DE SAUDE CARLOS GOMES;1095
513253; CENTRO DE DETENCAO PROVISORIA DE LAVINIA;1095
6609074; ESF ETELVINA JOSE CACHADA E SOUZA;1094
111406; UNIDADE BASICA DE SAUDE VI;1094
2051559; UBS PARQUE SAO JORGE ITAPEVA;1093
2088126; UBS MARIA BEATRIZ MOGI MIRIM;1092
2030497; UBS DE AURIFLAMA;1091
2032376; PAS DR EDMUNDO VIEIRA PRADO DE TUPA;1091
2060353; UBS 02 MARIA LORENZETTI BRAIDOTTI TOSELAR BIRIGUI;1090
2688441; ESF SAO VICENTE;1090
2023504; UBS 2 LUIZ FERNANDES COSTODIO MIGUEL MARTINI;1088
2051982; UBS DR JOSE SACRAMENTO E SILVA PORTO FELIZ;1088
2704846; UNIDADE BASICA DE SAUDE SAO CAMILO;1086
7047088; USF JARDIM REAL;1084
2054523; UBS ARACILIA;1084
8028; HOSPITAL MUNICIPAL ANTONIO GIGLIO;1084
7155239; UNIDADE BASICA DE SAUDE VILA SONIA PIRACICABA;1084
2060078; UNIDADE BASICA DE SAUDE DE POLONI;1084
2026422; UNIDADE BASICA DE SAUDE II;1083
4049861; UBS JARDIM SOUZA;1082
2025094; ESF DR JACYNTHO TALIBERTI MOCOCA;1081
9261; UBS JARDIM AMERICANO;1081
7096976; USF VILA MARAJO;1081
2087871; UNIDADE DE SAUDE DA FAMILIA JARDIM OASIS;1080
7273738; UBS PREFEITO JOAO ROCHA;1079
2075776; CMSC VILA MELHADO DR GIUSEPPE A SOBRINHO;1076
6032397; CENTRO DE SAUDE NOVA AMERICA;1076
7975848; USF ROSA CRUZ;1076
3000826; CENTRO DE PROGRESSAO PENITENCIARIA DR JAVERT DE ANDRADE;1076
2057913; UBS VILA SANTA TEREZINHA;1075
2059533; UNIDADE DE SAUDE DA FAMILIA E PA APARECIDINHA SOROCABA;1074
2054949; CENTRO DE SAUDE III LAURA DO VAL CERVI TERRA ROXA;1074
2038188; UBS DE VILA LOPES DR JOAO DE SOUZA MARQUES;1072
6418260; UBS JARDIM SANDRA;1072
5325633; UNIDADE BASICA DE SAUDE DR JOEL LINCOLN MAY KEESE;1072
2048183; UNIDADE MISTA DE PARDINHO;1071
2790246; USF CENTRAL;1069
2765780; USF CENTRO;1068
2044013; UBS DR JOAO RODRIGUES MOREIRA;1067
6306950; UBS RUTH MARIA;1066
8015872; PENITENCIARIA II DE AVARE;1065
2806096; UBS MAURILIO FIRMINO;1065
2034905; PSF DR RAUL DE OLIVEIRA ANDRADE SAO JOAO DA BOA VISTA;1063
2073250; CS URANIA;1063
2038773; UBS BARRA VELHA ILHABELA;1062
6090591; UBS CHACARA SANTO AMARO;1062
3572560; USF ANALANDIA;1060
2046873; VIGILANCIA EPIDEMIOLOGICA DE TAUBATE;1060
2083396; UBS MANOEL JOSE BIDOIA PONTAL;1059
2070324; UNIDADE DE SAUDE DA FAMILIA DR JOSE VILELA JUNQUEIRA;1055
2042630; UBS DO BAIRRO VILA SAO JOAO;1055
2044706; UBS DR ABELARDO PINHEIRO GUIMARAES SCRPARDO;1055
7311176; SAE IST AIDS M BOI MIRIM;1055
7710747; UNIDADE ESTRATEGIA DE SAUDE DA FAMILIA JARDIM CRISTAL;1055
3003256; PENIT MARIO DE M ALBUQUERQUE DE FCO DA ROCHA IALA DE PR;1054
2044714; ESF SR ANTONIO CARLOS MASSARO MOCOCA;1052
3003973; USF JARDIM PLANALTO;1052
9173072; CENTRO DE DETENCAO PROVISORIA MARCOS A RAYSARO DE ICEM;1051
2025450; UNIDADE BASICA DE SAUDE GINO BASSI;1051
2039257; UNIDADE BASICA DE SAUDE PARQUE BITARU SAO VICENTE;1051
2061856; UBS 06 PADRE BENTO ITU;1050
6595421; SECRETARIA MUNICIPAL DE SAUDE DE BIRIGUI;1049
2076950; HOSPITAL OSWALDO CRUZ;1049
2033151; UNIDADE BASICA DE SAUDE SANTA TEREZINHA PIRACICABA;1048
6795277; UBS VILA JAMIL;1047
3174697; UNIDADE BASICA DE SAUDE TRIESTE;1046
2051966; UBS ODILON SIQUEIRA CENTRO;1045
7190891; UBS PREFEITO DR ALOYSIO ARNALDO SALOTTI ESF CAPOAVINHA;1044
6975860; EAP EZIDIO PELLOSO MONTE ALTO;1044
214353; UNIDADE BASICA DE SAUDE VILA RICA PINDAMONHANGABA;1043
2024489; UNIDADE BASICA DE SAUDE JARDIM AMERICA;1042
2792192; UBS ALVORADA;1041
3007332; CENTRO DE DETENCAO PROVISORIA II DE OSASCO;1041
2074419; USF DR APARECIDO RODRIGUES MOUCO SCRPARDO;1040
